period_covered,utilization_type,state_code,number_of_prescriptions,total_amount_reimbursed,Prescription
2016,MCOU,LA,67,12297.21,Buprenorphine
2016,MCOU,LA,88,13783.72,Buprenorphine
2016,MCOU,LA,100,17755.01,Buprenorphine
2016,MCOU,LA,115,23085.27,Buprenorphine
2016,MCOU,LA,156,18836.43,Buprenorphine
2016,MCOU,LA,5427,2019700.28,Buprenorphine
2016,MCOU,LA,5869,2210402.7,Buprenorphine
2016,MCOU,LA,8591,3100538.64,Buprenorphine
2016,MCOU,LA,10077,3691204.08,Buprenorphine
2016,MCOU,MI,15,4371.95,Buprenorphine
2016,MCOU,MI,20,6313.05,Buprenorphine
2016,MCOU,MI,35,7913.45,Buprenorphine
2016,MCOU,MI,48,10833.47,Buprenorphine
2016,MCOU,MI,57,27123.48,Buprenorphine
2016,MCOU,MI,80,38528.62,Buprenorphine
2016,MCOU,MI,106,23609.14,Buprenorphine
2016,MCOU,MI,109,22504.85,Buprenorphine
2016,MCOU,MI,115,38143.01,Buprenorphine
2016,MCOU,MI,123,41703.27,Buprenorphine
2016,MCOU,MI,134,59532.78,Buprenorphine
2016,MCOU,MI,144,70056.02,Buprenorphine
2016,MCOU,MI,162,97350.54,Buprenorphine
2016,MCOU,MI,201,120376.67,Buprenorphine
2016,MCOU,MI,217,72902.9,Buprenorphine
2016,MCOU,MI,242,75146.26,Buprenorphine
2016,MCOU,MI,258,141175.36,Buprenorphine
2016,MCOU,MI,267,155757.29,Buprenorphine
2016,MCOU,MN,15,3415.53,Buprenorphine
2016,MCOU,MN,15,4273.16,Buprenorphine
2016,MCOU,MN,15,6339.24,Buprenorphine
2016,MCOU,MN,15,7412.1,Buprenorphine
2016,MCOU,MN,16,2731.93,Buprenorphine
2016,MCOU,MN,16,6020.74,Buprenorphine
2016,MCOU,MN,18,3091.59,Buprenorphine
2016,MCOU,MN,18,12807.91,Buprenorphine
2016,MCOU,MN,22,12095.2,Buprenorphine
2016,MCOU,MN,23,5392.15,Buprenorphine
2016,MCOU,MN,25,4859.08,Buprenorphine
2016,MCOU,MN,26,6740.48,Buprenorphine
2016,MCOU,MN,32,10411.13,Buprenorphine
2016,MCOU,MN,32,14498,Buprenorphine
2016,MCOU,MN,33,7407.16,Buprenorphine
2016,MCOU,MN,34,5464.39,Buprenorphine
2016,MCOU,MN,37,7258.94,Buprenorphine
2016,MCOU,MN,38,11902.74,Buprenorphine
2016,MCOU,MN,42,12269.5,Buprenorphine
2016,MCOU,MN,44,21759.87,Buprenorphine
2016,MCOU,MN,48,19030.55,Buprenorphine
2016,MCOU,MN,48,24182.95,Buprenorphine
2016,MCOU,MN,55,27090.8,Buprenorphine
2016,MCOU,MN,56,19093.62,Buprenorphine
2016,MCOU,MN,56,24643.89,Buprenorphine
2016,MCOU,MN,56,36058.56,Buprenorphine
2016,MCOU,MN,57,35275.53,Buprenorphine
2016,MCOU,MN,58,17836.34,Buprenorphine
2016,MCOU,MN,58,34282.37,Buprenorphine
2016,MCOU,MN,59,14775.57,Buprenorphine
2016,MCOU,MN,63,20419.89,Buprenorphine
2016,MCOU,MN,65,38499.02,Buprenorphine
2016,MCOU,MN,70,19871.68,Buprenorphine
2016,MCOU,MN,70,20752.09,Buprenorphine
2016,MCOU,MN,186,86186.49,Buprenorphine
2016,MCOU,MN,186,96501,Buprenorphine
2016,MCOU,MN,238,129008.4,Buprenorphine
2016,MCOU,MN,277,78610.02,Buprenorphine
2016,MCOU,MN,281,71010.83,Buprenorphine
2016,MCOU,MN,292,82190.45,Buprenorphine
2016,MCOU,MN,367,71801.82,Buprenorphine
2016,MCOU,MN,369,190093.42,Buprenorphine
2016,MCOU,MN,380,68229.35,Buprenorphine
2016,MCOU,MN,387,71318.74,Buprenorphine
2016,MCOU,MN,406,72929.38,Buprenorphine
2016,MCOU,MN,408,106962.38,Buprenorphine
2016,MCOU,MN,2354,835797.38,Buprenorphine
2016,MCOU,MN,2918,998636.97,Buprenorphine
2016,MCOU,MN,2957,1037958.39,Buprenorphine
2016,MCOU,MN,3551,1185999.74,Buprenorphine
2016,MCOU,NH,13,1564.34,Buprenorphine
2016,MCOU,NH,13,6332.51,Buprenorphine
2016,MCOU,NH,15,4920.5,Buprenorphine
2016,MCOU,NH,15,7344.2,Buprenorphine
2016,MCOU,NH,16,7819.03,Buprenorphine
2016,MCOU,NH,17,10066.17,Buprenorphine
2016,MCOU,NH,18,5829.01,Buprenorphine
2016,MCOU,NH,18,10823.19,Buprenorphine
2016,MCOU,NH,19,3722.09,Buprenorphine
2016,MCOU,NH,20,1988.61,Buprenorphine
2016,MCOU,NH,20,11959.71,Buprenorphine
2016,MCOU,NH,21,6727.94,Buprenorphine
2016,MCOU,NH,21,7124.64,Buprenorphine
2016,MCOU,NH,22,924.19,Buprenorphine
2016,MCOU,NH,23,3605.41,Buprenorphine
2016,MCOU,NH,23,10261.6,Buprenorphine
2016,MCOU,NH,25,5195.77,Buprenorphine
2016,MCOU,NH,27,916.56,Buprenorphine
2016,MCOU,NH,31,5560.37,Buprenorphine
2016,MCOU,NH,35,7004.15,Buprenorphine
2016,MCOU,NH,36,6980.68,Buprenorphine
2016,MCOU,NH,37,4334.6,Buprenorphine
2016,MCOU,NH,45,25196.86,Buprenorphine
2016,MCOU,NH,50,7172.59,Buprenorphine
2016,MCOU,NH,64,11378.8,Buprenorphine
2016,MCOU,NH,75,13284.55,Buprenorphine
2016,MCOU,NH,80,9627.01,Buprenorphine
2016,MCOU,NH,85,13448.2,Buprenorphine
2016,MCOU,NH,114,9153.26,Buprenorphine
2016,MCOU,NH,130,11485.59,Buprenorphine
2016,MCOU,NH,133,16570.89,Buprenorphine
2016,MCOU,NH,143,11418.51,Buprenorphine
2016,MCOU,NH,167,15171.47,Buprenorphine
2016,MCOU,NH,181,21110.9,Buprenorphine
2016,MCOU,NH,2973,565446.39,Buprenorphine
2016,MCOU,NH,3081,546046.28,Buprenorphine
2016,MCOU,NH,3406,600523.84,Buprenorphine
2016,MCOU,NH,4043,687897.8,Buprenorphine
2016,MCOU,SC,13,4118.59,Buprenorphine
2016,MCOU,SC,17,4766.04,Buprenorphine
2016,MCOU,SC,17,5418.66,Buprenorphine
2016,MCOU,SC,19,5086.11,Buprenorphine
2016,MCOU,SC,19,9233.45,Buprenorphine
2016,MCOU,SC,19,10162.67,Buprenorphine
2016,MCOU,SC,20,2736.18,Buprenorphine
2016,MCOU,SC,21,2373.47,Buprenorphine
2016,MCOU,SC,23,5471.91,Buprenorphine
2016,MCOU,SC,23,9699.96,Buprenorphine
2016,MCOU,SC,23,11899.82,Buprenorphine
2016,MCOU,SC,26,8332.01,Buprenorphine
2016,MCOU,SC,27,12620.48,Buprenorphine
2016,MCOU,SC,30,14012.62,Buprenorphine
2016,MCOU,SC,36,3519.28,Buprenorphine
2016,MCOU,SC,38,14039.98,Buprenorphine
2016,MCOU,SC,39,9122.46,Buprenorphine
2016,MCOU,SC,43,4729.67,Buprenorphine
2016,MCOU,SC,60,5426.16,Buprenorphine
2016,MCOU,SC,73,20915.02,Buprenorphine
2016,MCOU,SC,101,25793.19,Buprenorphine
2016,MCOU,SC,111,28127.51,Buprenorphine
2016,MCOU,SC,211,75253.36,Buprenorphine
2016,MCOU,SC,229,74914.58,Buprenorphine
2016,MCOU,SC,672,208235.17,Buprenorphine
2016,MCOU,SC,2163,661461.11,Buprenorphine
2016,MCOU,SC,3543,915366.12,Buprenorphine
2016,MCOU,WV,13,7208.07,Buprenorphine
2016,MCOU,WV,15,2266.06,Buprenorphine
2016,MCOU,WV,16,4602.79,Buprenorphine
2016,MCOU,WV,17,1789.04,Buprenorphine
2016,MCOU,WV,18,1757.26,Buprenorphine
2016,MCOU,WV,18,5503.16,Buprenorphine
2016,MCOU,WV,19,2570.81,Buprenorphine
2016,MCOU,WV,20,2512.93,Buprenorphine
2016,MCOU,WV,20,6266.25,Buprenorphine
2016,MCOU,WV,24,3674.15,Buprenorphine
2016,MCOU,WV,31,18806.98,Buprenorphine
2016,MCOU,WV,34,4781.29,Buprenorphine
2016,MCOU,WV,36,7233.04,Buprenorphine
2016,MCOU,WV,36,17465.96,Buprenorphine
2016,MCOU,WV,37,9682.02,Buprenorphine
2016,MCOU,WV,38,5784.88,Buprenorphine
2016,MCOU,WV,38,8398.05,Buprenorphine
2016,MCOU,WV,41,13041.92,Buprenorphine
2016,MCOU,WV,46,9792.5,Buprenorphine
2016,MCOU,WV,47,9538.39,Buprenorphine
2016,MCOU,WV,51,8297.38,Buprenorphine
2016,MCOU,WV,57,7459.32,Buprenorphine
2016,MCOU,WV,59,32832.31,Buprenorphine
2016,MCOU,WV,63,28689.76,Buprenorphine
2016,MCOU,WV,67,10874.63,Buprenorphine
2016,MCOU,WV,73,34313.36,Buprenorphine
2016,MCOU,WV,79,37836.18,Buprenorphine
2016,MCOU,WV,80,26182.85,Buprenorphine
2016,MCOU,WV,92,30461.59,Buprenorphine
2016,MCOU,WV,97,30910.32,Buprenorphine
2016,MCOU,WV,270,22034.75,Buprenorphine
2016,MCOU,WV,283,36221.44,Buprenorphine
2016,MCOU,WV,355,46508.36,Buprenorphine
2016,MCOU,WV,366,27176.92,Buprenorphine
2016,MCOU,WV,402,28961.72,Buprenorphine
2016,MCOU,WV,551,32844.42,Buprenorphine
2016,MCOU,WV,601,74278.58,Buprenorphine
2016,MCOU,WV,625,41117.58,Buprenorphine
2016,MCOU,WV,653,44520.27,Buprenorphine
2016,MCOU,WV,719,44103.69,Buprenorphine
2016,MCOU,WV,737,46174.94,Buprenorphine
2016,MCOU,WV,967,121121.82,Buprenorphine
2016,MCOU,WV,25337,3280195.43,Buprenorphine
2016,MCOU,WV,27534,3622520.18,Buprenorphine
2016,MCOU,WV,30817,3963579.34,Buprenorphine
2016,MCOU,WV,34504,4341680.5,Buprenorphine
2016,MCOU,XX,22,3649.64,Buprenorphine
2017,FFSU,AK,17,2547.15,Buprenorphine
2017,FFSU,AK,26,4823.98,Buprenorphine
2017,FFSU,AK,29,6585.7,Buprenorphine
2017,FFSU,AK,31,7330.18,Buprenorphine
2017,FFSU,AK,33,17121.13,Buprenorphine
2017,FFSU,AK,35,4403.59,Buprenorphine
2017,FFSU,AK,41,25935.67,Buprenorphine
2017,FFSU,AK,48,15773.15,Buprenorphine
2017,FFSU,AK,48,24403.92,Buprenorphine
2017,FFSU,AK,51,16798.68,Buprenorphine
2017,FFSU,AK,53,33570.39,Buprenorphine
2017,FFSU,AK,99,10778.03,Buprenorphine
2017,FFSU,AK,103,10590.43,Buprenorphine
2017,FFSU,AK,2218,631891.26,Buprenorphine
2017,FFSU,AK,2382,733170.19,Buprenorphine
2017,FFSU,AR,33,11712.97,Buprenorphine
2017,FFSU,AR,47,11885.86,Buprenorphine
2017,FFSU,AR,55,18622.48,Buprenorphine
2017,FFSU,AR,73,17735.8,Buprenorphine
2017,FFSU,AR,97,52943.59,Buprenorphine
2017,FFSU,AR,112,67569.57,Buprenorphine
2017,FFSU,AR,139,72228.97,Buprenorphine
2017,FFSU,AR,142,87895.34,Buprenorphine
2017,FFSU,AR,193,72972.7,Buprenorphine
2017,FFSU,AR,196,70991.16,Buprenorphine
2017,FFSU,AR,572,278737.18,Buprenorphine
2017,FFSU,AR,589,279214.01,Buprenorphine
2017,FFSU,AZ,26,2484.53,Buprenorphine
2017,FFSU,AZ,31,2338.86,Buprenorphine
2017,FFSU,CO,15,16169.65,Buprenorphine
2017,FFSU,CO,18,10200.54,Buprenorphine
2017,FFSU,CO,21,12485.07,Buprenorphine
2017,FFSU,CO,40,10745.63,Buprenorphine
2017,FFSU,CO,44,13642.75,Buprenorphine
2017,FFSU,CO,55,13595.99,Buprenorphine
2017,FFSU,CO,64,19145.74,Buprenorphine
2017,FFSU,CO,66,16274.38,Buprenorphine
2017,FFSU,CO,109,40467.89,Buprenorphine
2017,FFSU,CO,109,56101.57,Buprenorphine
2017,FFSU,CO,117,74782.88,Buprenorphine
2017,FFSU,CO,119,34314.2,Buprenorphine
2017,FFSU,CO,122,61552.81,Buprenorphine
2017,FFSU,CO,123,33837.38,Buprenorphine
2017,FFSU,CO,138,69251.6,Buprenorphine
2017,FFSU,CO,144,50672.45,Buprenorphine
2017,FFSU,CO,150,76886.3,Buprenorphine
2017,FFSU,CO,153,97429.43,Buprenorphine
2017,FFSU,CO,445,140768.68,Buprenorphine
2017,FFSU,CO,454,74422.96,Buprenorphine
2017,FFSU,CO,502,88546.04,Buprenorphine
2017,FFSU,CO,590,174354.81,Buprenorphine
2017,FFSU,CO,6378,1880880.5,Buprenorphine
2017,FFSU,CO,6516,1819278.71,Buprenorphine
2017,FFSU,FL,13,3261.82,Buprenorphine
2017,FFSU,FL,18,6290.4,Buprenorphine
2017,FFSU,FL,20,7237.81,Buprenorphine
2017,FFSU,FL,25,10920.44,Buprenorphine
2017,FFSU,FL,63,19754.68,Buprenorphine
2017,FFSU,ID,18,4488.44,Buprenorphine
2017,FFSU,ID,19,6183.07,Buprenorphine
2017,FFSU,ID,20,3801.04,Buprenorphine
2017,FFSU,ID,22,5560.94,Buprenorphine
2017,FFSU,ID,24,13729.78,Buprenorphine
2017,FFSU,ID,34,17717.08,Buprenorphine
2017,FFSU,ID,38,5312.22,Buprenorphine
2017,FFSU,ID,42,6521.2,Buprenorphine
2017,FFSU,ID,50,32348.29,Buprenorphine
2017,FFSU,ID,53,33875.56,Buprenorphine
2017,FFSU,ID,58,21122.08,Buprenorphine
2017,FFSU,ID,59,21712.77,Buprenorphine
2017,FFSU,ID,860,240218.18,Buprenorphine
2017,FFSU,ID,958,273055.83,Buprenorphine
2017,FFSU,KY,45,7014.85,Buprenorphine
2017,FFSU,KY,57,9500.63,Buprenorphine
2017,FFSU,LA,16,5874.55,Buprenorphine
2017,FFSU,LA,27,11431.93,Buprenorphine
2017,FFSU,LA,30,12943.9,Buprenorphine
2017,FFSU,ME,32,7577.29,Buprenorphine
2017,FFSU,ME,36,7595.56,Buprenorphine
2017,FFSU,ME,50,26303.65,Buprenorphine
2017,FFSU,ME,52,24779.91,Buprenorphine
2017,FFSU,ME,56,18517.93,Buprenorphine
2017,FFSU,ME,59,19081.75,Buprenorphine
2017,FFSU,ME,73,44711.45,Buprenorphine
2017,FFSU,ME,73,46750.59,Buprenorphine
2017,FFSU,ME,553,82811.49,Buprenorphine
2017,FFSU,ME,600,89508.73,Buprenorphine
2017,FFSU,ME,1340,126500.82,Buprenorphine
2017,FFSU,ME,1433,128619.32,Buprenorphine
2017,FFSU,ME,1436,253964.5,Buprenorphine
2017,FFSU,ME,1548,281206.4,Buprenorphine
2017,FFSU,ME,14688,2473649.76,Buprenorphine
2017,FFSU,ME,15186,2645685.53,Buprenorphine
2017,FFSU,MI,13,5009.55,Buprenorphine
2017,FFSU,MI,14,2179.09,Buprenorphine
2017,FFSU,MI,14,3649.23,Buprenorphine
2017,FFSU,MI,16,5137.31,Buprenorphine
2017,FFSU,MI,59,12665.5,Buprenorphine
2017,FFSU,MI,60,11687.97,Buprenorphine
2017,FFSU,MI,68,12111.97,Buprenorphine
2017,FFSU,MI,72,28989.08,Buprenorphine
2017,FFSU,MI,84,36902.25,Buprenorphine
2017,FFSU,MI,98,22984.4,Buprenorphine
2017,FFSU,MI,183,39181.33,Buprenorphine
2017,FFSU,MI,241,55045.05,Buprenorphine
2017,FFSU,MI,280,122556.16,Buprenorphine
2017,FFSU,MI,338,145143.86,Buprenorphine
2017,FFSU,MI,461,138125.34,Buprenorphine
2017,FFSU,MI,715,202969.48,Buprenorphine
2017,FFSU,MI,843,144902.59,Buprenorphine
2017,FFSU,MI,989,82214.67,Buprenorphine
2017,FFSU,MI,994,153213.63,Buprenorphine
2017,FFSU,MI,1048,92670.71,Buprenorphine
2017,FFSU,MI,1501,475451.32,Buprenorphine
2017,FFSU,MI,1793,549054.15,Buprenorphine
2017,FFSU,MI,15551,4815570.65,Buprenorphine
2017,FFSU,MI,17939,5217156.23,Buprenorphine
2017,FFSU,MN,68,21549.39,Buprenorphine
2017,FFSU,MN,74,35191.86,Buprenorphine
2017,FFSU,MN,86,15090.77,Buprenorphine
2017,FFSU,MN,99,49760.71,Buprenorphine
2017,FFSU,MN,101,23870.51,Buprenorphine
2017,FFSU,MN,102,18042.6,Buprenorphine
2017,FFSU,MN,879,275851.4,Buprenorphine
2017,FFSU,MN,999,311972.13,Buprenorphine
2017,FFSU,MO,40,12997.49,Buprenorphine
2017,FFSU,MO,51,13435.07,Buprenorphine
2017,FFSU,MO,57,19294.92,Buprenorphine
2017,FFSU,MO,68,25102.64,Buprenorphine
2017,FFSU,MO,108,22851.2,Buprenorphine
2017,FFSU,MO,112,29830.3,Buprenorphine
2017,FFSU,MO,134,24815.42,Buprenorphine
2017,FFSU,MO,141,42571.68,Buprenorphine
2017,FFSU,MO,142,78864.68,Buprenorphine
2017,FFSU,MO,152,87984.73,Buprenorphine
2017,FFSU,MO,177,76511.41,Buprenorphine
2017,FFSU,MO,178,75142.8,Buprenorphine
2017,FFSU,MO,206,137396.95,Buprenorphine
2017,FFSU,MO,234,161539.37,Buprenorphine
2017,FFSU,MO,239,93037.2,Buprenorphine
2017,FFSU,MO,245,36087.07,Buprenorphine
2017,FFSU,MO,273,109026.32,Buprenorphine
2017,FFSU,MO,286,40804.7,Buprenorphine
2017,FFSU,MO,474,130469.49,Buprenorphine
2017,FFSU,MO,513,146298.77,Buprenorphine
2017,FFSU,MO,4191,1301616.24,Buprenorphine
2017,FFSU,MO,4349,1294108.66,Buprenorphine
2017,FFSU,NC,15,1704.8,Buprenorphine
2017,FFSU,NC,15,6140.47,Buprenorphine
2017,FFSU,NC,21,4664.34,Buprenorphine
2017,FFSU,NC,24,5274.9,Buprenorphine
2017,FFSU,NC,34,10118.42,Buprenorphine
2017,FFSU,NC,36,15902.14,Buprenorphine
2017,FFSU,NC,41,13113.81,Buprenorphine
2017,FFSU,NC,42,17050.28,Buprenorphine
2017,FFSU,NC,45,20303.26,Buprenorphine
2017,FFSU,NC,70,13819.74,Buprenorphine
2017,FFSU,NC,127,41328.99,Buprenorphine
2017,FFSU,NC,127,41916.02,Buprenorphine
2017,FFSU,NC,194,45684.41,Buprenorphine
2017,FFSU,NC,210,136349.22,Buprenorphine
2017,FFSU,NC,245,71409.16,Buprenorphine
2017,FFSU,NC,257,131419.21,Buprenorphine
2017,FFSU,NC,273,61818,Buprenorphine
2017,FFSU,NC,273,76941.56,Buprenorphine
2017,FFSU,NC,279,172561.7,Buprenorphine
2017,FFSU,NC,303,153835.04,Buprenorphine
2017,FFSU,NC,348,44631.47,Buprenorphine
2017,FFSU,NC,454,160823.95,Buprenorphine
2017,FFSU,NC,505,68054.99,Buprenorphine
2017,FFSU,NC,548,190793.99,Buprenorphine
2017,FFSU,NC,594,146610.04,Buprenorphine
2017,FFSU,NC,607,266051.3,Buprenorphine
2017,FFSU,NC,639,157659.56,Buprenorphine
2017,FFSU,NC,644,278129.66,Buprenorphine
2017,FFSU,NC,745,189787,Buprenorphine
2017,FFSU,NC,796,192618.15,Buprenorphine
2017,FFSU,NC,21518,5362205.59,Buprenorphine
2017,FFSU,NC,23509,5887264.41,Buprenorphine
2017,FFSU,NH,25,1513.86,Buprenorphine
2017,FFSU,NH,31,3174.69,Buprenorphine
2017,FFSU,NH,40,4759.55,Buprenorphine
2017,FFSU,NH,40,5214.77,Buprenorphine
2017,FFSU,NH,42,3818.63,Buprenorphine
2017,FFSU,NH,46,7201.18,Buprenorphine
2017,FFSU,NH,894,125733.71,Buprenorphine
2017,FFSU,NH,942,129132.4,Buprenorphine
2017,FFSU,SC,13,3436.99,Buprenorphine
2017,FFSU,SC,19,6197.91,Buprenorphine
2017,FFSU,SC,213,54257.13,Buprenorphine
2017,FFSU,SC,256,61665.01,Buprenorphine
2017,FFSU,TN,25,8975.83,Buprenorphine
2017,FFSU,TN,30,5629.77,Buprenorphine
2017,FFSU,TN,46,18030.25,Buprenorphine
2017,FFSU,TN,141,27196.39,Buprenorphine
2017,FFSU,TN,157,31650.88,Buprenorphine
2017,FFSU,TN,4942,951160.66,Buprenorphine
2017,FFSU,TN,4966,985000.62,Buprenorphine
2017,MCOU,AZ,14,4482.75,Buprenorphine
2017,MCOU,AZ,19,6573.44,Buprenorphine
2017,MCOU,AZ,34,16573.41,Buprenorphine
2017,MCOU,AZ,35,14421.34,Buprenorphine
2017,MCOU,AZ,40,9150.88,Buprenorphine
2017,MCOU,AZ,41,9471.85,Buprenorphine
2017,MCOU,AZ,48,27525.72,Buprenorphine
2017,MCOU,AZ,51,21324.74,Buprenorphine
2017,MCOU,AZ,56,18821.42,Buprenorphine
2017,MCOU,AZ,56,32395.18,Buprenorphine
2017,MCOU,AZ,65,23075.86,Buprenorphine
2017,MCOU,AZ,74,32810.43,Buprenorphine
2017,MCOU,AZ,107,22339.69,Buprenorphine
2017,MCOU,AZ,112,25511.72,Buprenorphine
2017,MCOU,AZ,933,69300.51,Buprenorphine
2017,MCOU,AZ,1332,81175.48,Buprenorphine
2017,MCOU,AZ,6228,1245882.29,Buprenorphine
2017,MCOU,AZ,7759,1459359.42,Buprenorphine
2017,MCOU,CO,29,3866.64,Buprenorphine
2017,MCOU,CO,31,5250.19,Buprenorphine
2017,MCOU,CO,110,49375.78,Buprenorphine
2017,MCOU,CO,184,68688.27,Buprenorphine
2017,MCOU,FL,19,5978.32,Buprenorphine
2017,MCOU,FL,20,6975,Buprenorphine
2017,MCOU,FL,24,13517.52,Buprenorphine
2017,MCOU,FL,30,11788.69,Buprenorphine
2017,MCOU,FL,44,10636.74,Buprenorphine
2017,MCOU,FL,56,33274.66,Buprenorphine
2017,MCOU,FL,72,16669.25,Buprenorphine
2017,MCOU,FL,74,40588.07,Buprenorphine
2017,MCOU,FL,77,12194.36,Buprenorphine
2017,MCOU,FL,93,11481.72,Buprenorphine
2017,MCOU,FL,113,37988.04,Buprenorphine
2017,MCOU,FL,124,41151.29,Buprenorphine
2017,MCOU,FL,193,69459.39,Buprenorphine
2017,MCOU,FL,197,46489.99,Buprenorphine
2017,MCOU,FL,201,67811.95,Buprenorphine
2017,MCOU,FL,229,117334,Buprenorphine
2017,MCOU,FL,274,64427.6,Buprenorphine
2017,MCOU,FL,295,150414.96,Buprenorphine
2017,MCOU,FL,348,220193.51,Buprenorphine
2017,MCOU,FL,428,268509.15,Buprenorphine
2017,MCOU,FL,593,210527.98,Buprenorphine
2017,MCOU,FL,665,234612.41,Buprenorphine
2017,MCOU,FL,4414,1532926.74,Buprenorphine
2017,MCOU,FL,5471,1925445.11,Buprenorphine
2017,MCOU,KY,22,5431.92,Buprenorphine
2017,MCOU,KY,26,3960.49,Buprenorphine
2017,MCOU,KY,30,7407.27,Buprenorphine
2017,MCOU,KY,33,17148.05,Buprenorphine
2017,MCOU,KY,36,23575.12,Buprenorphine
2017,MCOU,KY,37,19738.48,Buprenorphine
2017,MCOU,KY,43,5241.7,Buprenorphine
2017,MCOU,KY,45,29582.38,Buprenorphine
2017,MCOU,KY,67,24795.27,Buprenorphine
2017,MCOU,KY,69,17888.17,Buprenorphine
2017,MCOU,KY,77,29702,Buprenorphine
2017,MCOU,KY,89,9955.11,Buprenorphine
2017,MCOU,KY,97,20617.16,Buprenorphine
2017,MCOU,KY,99,10159.45,Buprenorphine
2017,MCOU,KY,108,23111.51,Buprenorphine
2017,MCOU,KY,140,17680.47,Buprenorphine
2017,MCOU,KY,148,22359.35,Buprenorphine
2017,MCOU,KY,201,14714.36,Buprenorphine
2017,MCOU,KY,215,22855.03,Buprenorphine
2017,MCOU,KY,265,18669.9,Buprenorphine
2017,MCOU,KY,333,31033.38,Buprenorphine
2017,MCOU,KY,352,77023.55,Buprenorphine
2017,MCOU,KY,409,95925.36,Buprenorphine
2017,MCOU,KY,583,52267.55,Buprenorphine
2017,MCOU,KY,13488,2184408.22,Buprenorphine
2017,MCOU,KY,13536,2159615.78,Buprenorphine
2017,MCOU,KY,37027,6331303.12,Buprenorphine
2017,MCOU,KY,50277,8415029.76,Buprenorphine
2017,MCOU,LA,15,5559.59,Buprenorphine
2017,MCOU,LA,15,9793.44,Buprenorphine
2017,MCOU,LA,19,9087.49,Buprenorphine
2017,MCOU,LA,36,23186.78,Buprenorphine
2017,MCOU,LA,37,9128.82,Buprenorphine
2017,MCOU,LA,45,11579.14,Buprenorphine
2017,MCOU,LA,45,18723.66,Buprenorphine
2017,MCOU,LA,79,45441.22,Buprenorphine
2017,MCOU,LA,96,22721.51,Buprenorphine
2017,MCOU,LA,99,27934.23,Buprenorphine
2017,MCOU,LA,152,22213.95,Buprenorphine
2017,MCOU,LA,176,20801.8,Buprenorphine
2017,MCOU,LA,195,139671.67,Buprenorphine
2017,MCOU,LA,11011,4110191.33,Buprenorphine
2017,MCOU,LA,12192,4752079.34,Buprenorphine
2017,MCOU,MI,16,5567.71,Buprenorphine
2017,MCOU,MI,22,5250.1,Buprenorphine
2017,MCOU,MI,29,7140.3,Buprenorphine
2017,MCOU,MI,39,20774.08,Buprenorphine
2017,MCOU,MI,62,33000.24,Buprenorphine
2017,MCOU,MI,86,31491.09,Buprenorphine
2017,MCOU,MI,99,64993.78,Buprenorphine
2017,MCOU,MI,113,41344.92,Buprenorphine
2017,MCOU,MI,128,83519.16,Buprenorphine
2017,MCOU,MN,12,8560.84,Buprenorphine
2017,MCOU,MN,19,4778.53,Buprenorphine
2017,MCOU,MN,19,11933.95,Buprenorphine
2017,MCOU,MN,22,3512.06,Buprenorphine
2017,MCOU,MN,23,10197.91,Buprenorphine
2017,MCOU,MN,25,8478.67,Buprenorphine
2017,MCOU,MN,27,5241.01,Buprenorphine
2017,MCOU,MN,28,20816.74,Buprenorphine
2017,MCOU,MN,30,17287.25,Buprenorphine
2017,MCOU,MN,40,11321.57,Buprenorphine
2017,MCOU,MN,40,19148.56,Buprenorphine
2017,MCOU,MN,44,15242.57,Buprenorphine
2017,MCOU,MN,46,20319.65,Buprenorphine
2017,MCOU,MN,53,36810.53,Buprenorphine
2017,MCOU,MN,63,20060.2,Buprenorphine
2017,MCOU,MN,406,112110.21,Buprenorphine
2017,MCOU,MN,419,72414.31,Buprenorphine
2017,MCOU,MN,443,70365.75,Buprenorphine
2017,MCOU,MN,455,126506.82,Buprenorphine
2017,MCOU,MN,466,258600.52,Buprenorphine
2017,MCOU,MN,575,320243.92,Buprenorphine
2017,MCOU,MN,3899,1318197.77,Buprenorphine
2017,MCOU,MN,4013,1371483.84,Buprenorphine
2017,MCOU,NH,13,8548.54,Buprenorphine
2017,MCOU,NH,14,9171.8,Buprenorphine
2017,MCOU,NH,16,5857.44,Buprenorphine
2017,MCOU,NH,22,3224.58,Buprenorphine
2017,MCOU,NH,22,11746.8,Buprenorphine
2017,MCOU,NH,27,5681.47,Buprenorphine
2017,MCOU,NH,30,7495.86,Buprenorphine
2017,MCOU,NH,35,5296.14,Buprenorphine
2017,MCOU,NH,105,22271.18,Buprenorphine
2017,MCOU,NH,141,35828.06,Buprenorphine
2017,MCOU,NH,155,15878.21,Buprenorphine
2017,MCOU,NH,161,16128.03,Buprenorphine
2017,MCOU,NH,169,23480.3,Buprenorphine
2017,MCOU,NH,205,23588.19,Buprenorphine
2017,MCOU,NH,3871,710200.29,Buprenorphine
2017,MCOU,NH,3873,725407.3,Buprenorphine
2017,MCOU,SC,17,6155.81,Buprenorphine
2017,MCOU,SC,18,1832.3,Buprenorphine
2017,MCOU,SC,24,3117.06,Buprenorphine
2017,MCOU,SC,26,11286.92,Buprenorphine
2017,MCOU,SC,27,12309.74,Buprenorphine
2017,MCOU,SC,33,13813.07,Buprenorphine
2017,MCOU,SC,34,15397.56,Buprenorphine
2017,MCOU,SC,37,13470.29,Buprenorphine
2017,MCOU,SC,38,16175.19,Buprenorphine
